Gene stable ID,Gene stable ID version,Human gene name,Human gene stable ID,"Human orthology confidence [0 low, 1 high]",Gene name,Source of gene name
ENSMUSG00000094383,ENSMUSG00000094383.2,PRAMEF9,ENSG00000204505,0,,
ENSMUSG00000094383,ENSMUSG00000094383.2,PRAMEF19,ENSG00000204480,0,,
ENSMUSG00000094383,ENSMUSG00000094383.2,PRAMEF26,ENSG00000280267,0,,
ENSMUSG00000094383,ENSMUSG00000094383.2,PRAMEF14,ENSG00000204481,0,,
ENSMUSG00000094383,ENSMUSG00000094383.2,PRAMEF7,ENSG00000204510,0,,
ENSMUSG00000094383,ENSMUSG00000094383.2,PRAMEF2,ENSG00000120952,0,,
ENSMUSG00000094383,ENSMUSG00000094383.2,PRAMEF12,ENSG00000116726,0,,
ENSMUSG00000094383,ENSMUSG00000094383.2,PRAMEF33,ENSG00000237700,0,,
ENSMUSG00000094383,ENSMUSG00000094383.2,PRAMEF8,ENSG00000182330,0,,
ENSMUSG00000094383,ENSMUSG00000094383.2,PRAMEF27,ENSG00000274764,0,,
ENSMUSG00000094383,ENSMUSG00000094383.2,PRAMEF17,ENSG00000204479,0,,
ENSMUSG00000094383,ENSMUSG00000094383.2,PRAMEF6,ENSG00000232423,0,,
ENSMUSG00000094383,ENSMUSG00000094383.2,PRAMEF20,ENSG00000204478,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF11,ENSG00000239810,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF15,ENSG00000204501,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF25,ENSG00000229571,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF10,ENSG00000187545,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF4,ENSG00000243073,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF5,ENSG00000270601,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF18,ENSG00000279804,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF1,ENSG00000116721,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF13,ENSG00000279169,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF9,ENSG00000204505,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF19,ENSG00000204480,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF26,ENSG00000280267,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF14,ENSG00000204481,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF7,ENSG00000204510,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF2,ENSG00000120952,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF12,ENSG00000116726,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF33,ENSG00000237700,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF8,ENSG00000182330,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF27,ENSG00000274764,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF17,ENSG00000204479,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF6,ENSG00000232423,0,,
ENSMUSG00000094474,ENSMUSG00000094474.2,PRAMEF20,ENSG00000204478,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF11,ENSG00000239810,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF15,ENSG00000204501,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF25,ENSG00000229571,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF10,ENSG00000187545,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF4,ENSG00000243073,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF5,ENSG00000270601,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF18,ENSG00000279804,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF1,ENSG00000116721,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF13,ENSG00000279169,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF9,ENSG00000204505,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF19,ENSG00000204480,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF26,ENSG00000280267,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF14,ENSG00000204481,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF7,ENSG00000204510,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF2,ENSG00000120952,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF12,ENSG00000116726,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF33,ENSG00000237700,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF8,ENSG00000182330,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF27,ENSG00000274764,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF17,ENSG00000204479,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF6,ENSG00000232423,0,,
ENSMUSG00000094791,ENSMUSG00000094791.2,PRAMEF20,ENSG00000204478,0,,
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF11,ENSG00000239810,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF15,ENSG00000204501,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF25,ENSG00000229571,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF10,ENSG00000187545,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF4,ENSG00000243073,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF5,ENSG00000270601,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF18,ENSG00000279804,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF1,ENSG00000116721,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF13,ENSG00000279169,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF9,ENSG00000204505,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF19,ENSG00000204480,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF26,ENSG00000280267,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF14,ENSG00000204481,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF7,ENSG00000204510,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF2,ENSG00000120952,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF12,ENSG00000116726,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF33,ENSG00000237700,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF8,ENSG00000182330,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF27,ENSG00000274764,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF17,ENSG00000204479,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF6,ENSG00000232423,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000096550,ENSMUSG00000096550.2,PRAMEF20,ENSG00000204478,0,Gm16367,NCBI gene (formerly Entrezgene)
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF11,ENSG00000239810,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF15,ENSG00000204501,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF25,ENSG00000229571,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF10,ENSG00000187545,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF4,ENSG00000243073,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF5,ENSG00000270601,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF18,ENSG00000279804,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF1,ENSG00000116721,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF13,ENSG00000279169,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF9,ENSG00000204505,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF19,ENSG00000204480,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF26,ENSG00000280267,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF14,ENSG00000204481,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF7,ENSG00000204510,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF2,ENSG00000120952,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF12,ENSG00000116726,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF33,ENSG00000237700,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF8,ENSG00000182330,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF27,ENSG00000274764,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF17,ENSG00000204479,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF6,ENSG00000232423,0,,
ENSMUSG00000094172,ENSMUSG00000094172.2,PRAMEF20,ENSG00000204478,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF11,ENSG00000239810,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF15,ENSG00000204501,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF25,ENSG00000229571,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF10,ENSG00000187545,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF4,ENSG00000243073,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF5,ENSG00000270601,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF18,ENSG00000279804,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF1,ENSG00000116721,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF13,ENSG00000279169,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF9,ENSG00000204505,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF19,ENSG00000204480,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF26,ENSG00000280267,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF14,ENSG00000204481,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF7,ENSG00000204510,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF2,ENSG00000120952,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF12,ENSG00000116726,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF33,ENSG00000237700,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF8,ENSG00000182330,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF27,ENSG00000274764,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF17,ENSG00000204479,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF6,ENSG00000232423,0,,
ENSMUSG00000094303,ENSMUSG00000094303.2,PRAMEF20,ENSG00000204478,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF11,ENSG00000239810,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF15,ENSG00000204501,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF25,ENSG00000229571,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF10,ENSG00000187545,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF4,ENSG00000243073,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF5,ENSG00000270601,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF18,ENSG00000279804,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF1,ENSG00000116721,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF13,ENSG00000279169,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF9,ENSG00000204505,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF19,ENSG00000204480,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF26,ENSG00000280267,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF14,ENSG00000204481,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF7,ENSG00000204510,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF2,ENSG00000120952,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF12,ENSG00000116726,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF33,ENSG00000237700,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF8,ENSG00000182330,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF27,ENSG00000274764,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF17,ENSG00000204479,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF6,ENSG00000232423,0,,
ENSMUSG00000094887,ENSMUSG00000094887.2,PRAMEF20,ENSG00000204478,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF11,ENSG00000239810,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF15,ENSG00000204501,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF25,ENSG00000229571,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF10,ENSG00000187545,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF4,ENSG00000243073,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF5,ENSG00000270601,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF18,ENSG00000279804,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF1,ENSG00000116721,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF13,ENSG00000279169,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF9,ENSG00000204505,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF19,ENSG00000204480,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF26,ENSG00000280267,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF14,ENSG00000204481,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF7,ENSG00000204510,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF2,ENSG00000120952,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF12,ENSG00000116726,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF33,ENSG00000237700,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF8,ENSG00000182330,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF27,ENSG00000274764,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF17,ENSG00000204479,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF6,ENSG00000232423,0,,
ENSMUSG00000096236,ENSMUSG00000096236.2,PRAMEF20,ENSG00000204478,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF11,ENSG00000239810,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF15,ENSG00000204501,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF25,ENSG00000229571,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF10,ENSG00000187545,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF4,ENSG00000243073,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF5,ENSG00000270601,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF18,ENSG00000279804,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF1,ENSG00000116721,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF13,ENSG00000279169,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF9,ENSG00000204505,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF19,ENSG00000204480,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF26,ENSG00000280267,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF14,ENSG00000204481,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF7,ENSG00000204510,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF2,ENSG00000120952,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF12,ENSG00000116726,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF33,ENSG00000237700,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF8,ENSG00000182330,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF27,ENSG00000274764,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF17,ENSG00000204479,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF6,ENSG00000232423,0,,
ENSMUSG00000091585,ENSMUSG00000091585.3,PRAMEF20,ENSG00000204478,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF11,ENSG00000239810,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF15,ENSG00000204501,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF25,ENSG00000229571,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF10,ENSG00000187545,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF4,ENSG00000243073,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF5,ENSG00000270601,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF18,ENSG00000279804,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF1,ENSG00000116721,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF13,ENSG00000279169,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF9,ENSG00000204505,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF19,ENSG00000204480,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF26,ENSG00000280267,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF14,ENSG00000204481,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF7,ENSG00000204510,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF2,ENSG00000120952,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF12,ENSG00000116726,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF33,ENSG00000237700,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF8,ENSG00000182330,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF27,ENSG00000274764,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF17,ENSG00000204479,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF6,ENSG00000232423,0,,
ENSMUSG00000096756,ENSMUSG00000096756.2,PRAMEF20,ENSG00000204478,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF11,ENSG00000239810,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF15,ENSG00000204501,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF25,ENSG00000229571,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF10,ENSG00000187545,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF4,ENSG00000243073,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF5,ENSG00000270601,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF18,ENSG00000279804,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF1,ENSG00000116721,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF13,ENSG00000279169,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF9,ENSG00000204505,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF19,ENSG00000204480,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF26,ENSG00000280267,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF14,ENSG00000204481,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF7,ENSG00000204510,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF2,ENSG00000120952,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF12,ENSG00000116726,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF33,ENSG00000237700,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF8,ENSG00000182330,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF27,ENSG00000274764,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF17,ENSG00000204479,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF6,ENSG00000232423,0,,
ENSMUSG00000095763,ENSMUSG00000095763.2,PRAMEF20,ENSG00000204478,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF11,ENSG00000239810,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF15,ENSG00000204501,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF25,ENSG00000229571,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF10,ENSG00000187545,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF4,ENSG00000243073,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF5,ENSG00000270601,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF18,ENSG00000279804,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF1,ENSG00000116721,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF13,ENSG00000279169,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF9,ENSG00000204505,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF19,ENSG00000204480,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF26,ENSG00000280267,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF14,ENSG00000204481,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF7,ENSG00000204510,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF2,ENSG00000120952,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF12,ENSG00000116726,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF33,ENSG00000237700,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF8,ENSG00000182330,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF27,ENSG00000274764,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF17,ENSG00000204479,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF6,ENSG00000232423,0,,
ENSMUSG00000095523,ENSMUSG00000095523.2,PRAMEF20,ENSG00000204478,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF11,ENSG00000239810,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF15,ENSG00000204501,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF25,ENSG00000229571,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF10,ENSG00000187545,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF4,ENSG00000243073,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF5,ENSG00000270601,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF18,ENSG00000279804,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF1,ENSG00000116721,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF13,ENSG00000279169,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF9,ENSG00000204505,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF19,ENSG00000204480,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF26,ENSG00000280267,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF14,ENSG00000204481,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF7,ENSG00000204510,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF2,ENSG00000120952,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF12,ENSG00000116726,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF33,ENSG00000237700,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF8,ENSG00000182330,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF27,ENSG00000274764,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF17,ENSG00000204479,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF6,ENSG00000232423,0,,
ENSMUSG00000095475,ENSMUSG00000095475.2,PRAMEF20,ENSG00000204478,0,,
ENSMUSG00000095092,ENSMUSG00000095092.2,SP110,ENSG00000135899,0,,
ENSMUSG00000094855,ENSMUSG00000094855.2,PRAMEF11,ENSG00000239810,0,,
ENSMUSG00000094855,ENSMUSG00000094855.2,PRAMEF15,ENSG00000204501,0,,
ENSMUSG00000094855,ENSMUSG00000094855.2,PRAMEF25,ENSG00000229571,0,,
ENSMUSG00000094855,ENSMUSG00000094855.2,PRAMEF10,ENSG00000187545,0,,
ENSMUSG00000094855,ENSMUSG00000094855.2,PRAMEF4,ENSG00000243073,0,,
ENSMUSG00000094855,ENSMUSG00000094855.2,PRAMEF5,ENSG00000270601,0,,
ENSMUSG00000094855,ENSMUSG00000094855.2,PRAMEF18,ENSG00000279804,0,,
ENSMUSG00000094855,ENSMUSG00000094855.2,PRAMEF1,ENSG00000116721,0,,
